Year,Contract Duration.MV,Age,G,G.Ln,G.Sqr,PA,PA.Ln,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,TB.Sqr,GDP,HBP,SH,SH.Sqr,SF,IBB,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,WAA.Sqr,Rrep,RAR,WAR,WAR.Stdz,WAR.Sqr,WAR.Exp,oWAR,dWAR,oRAR,Traded,FA,Ama,Outs,Outs.Sqr,Outs.Ln,RC,RC/G,AIR,BAbip,lgBA,lgOBP,lgSLG,lgOPS,OWn%,BtRuns,BtWins,TotA,SecA,ISO,PwrSpd,HR%,SO%,BB%,XBH%,IP%,LD%,Plays,Plays.Sqr,Plays.Ln,WPA,aLI,WPA/LI,Clutch,RE24,REW,boLI,PHlev,Yrs,cumulG,cumulPA,cumulPA.Ln,cumulAB,cumulAB.Ln,cumulR,cumulR.Ln,cumulH,cumulH.Ln,cumul2B,cumul2B.Ln,cumul3B,cumulHR,cumulRBI,cumulRBI.Ln,cumulSB,cumulCS,cumulBB,cumulSO,cumulBA,cumulOBP,cumulSLG,cumulSLG.Ln,cumulOPS,cumulOPS+,cumulOPS.Ln,cumulTB,cumulTB.Ln,cumulGDP,cumulHBP,cumulSH,cumulSH.Sqr,cumulSF,cumulIBB,First Year,League,Next WAR,Status.Eq.Agreed,Status.Eq.FA,Status.Eq.Signed,Status.Eq.Signed (A),Status.Eq.Signed (B),New Contract,Inferred Contract,Multiyear Contract,New Multiyear,Born,2B_po,BB_po,HR_po,IBB_po,3B_po,HBP_po,Championships,Wins,TB_po,AB_po,G_po,H_po,Losses,R_po,RBI_po,CS_po,GDP_po,PA_po,SH_po,SO_po,SB_po,SF_po,BA_po,OBP_po,SLG_po,OPS_po,Finish.Num,DS,LCS,WS,Champion,Payroll,Payroll.Ln,Switch.Eq.True,SalaryADJ.Ln
1998,1,36,124,4.820281566,15376,465,6.142037406,422,45,102,25,2,14,54,0,1,38,89,0.241706161,0.309677419,0.409952607,0.719630026,85.00807898,173,29929,16,4,0,0,1,0,-12,-1,-2,5,7,-3,-0.2,0.04,17,14,1.4,-0.068141439,1.96,4.055199967,0.9,1.2,9,0,1,0,338,114244,5.823045895,50,4,111,0.275,0.273,0.342,0.434,0.776,0.377,-10.4,-1,0.635014837,0.255924171,0.168246445,0,0.030107527,0.191397849,0.08172043,0.088172043,0.688172043,0.21,469,219961,6.150602768,-1.9,1.06,-0.7,-1,-20.8,-1.9,0.94,3.05,13,1445,5525,8.617038526,5031,8.52337405,603,6.401917197,1357,7.21303166,257,5.549076085,17,158,703,6.555356892,21,20,380,884,0.27,0.324,0.422,-0.862749965,0.746,102,4.624972813,2122,7.660114319,167,46,15,225,44,30,1986,1,1.2,0,0,0,0,0,1,1,0,0,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,35049797.5,17.37228039,0,15.24051544
1998,0,27,60,4.094344562,3600,248,5.513428746,212,30,46,7,2,1,15,16,4,21,46,0.216981132,0.287553648,0.283018868,0.570572516,52.71293675,60,3600,2,0,15,225,0,1,-12,2,1,17,1,9,0.9,0.81,8,17,1.6,0.036337227,2.56,4.953032424,-0.1,1.8,0,1,0,0,187,34969,5.231108617,20,2.9,106,0.272727273,0.267,0.337,0.42,0.757,0.276,-14.8,-1.4,0.540697674,0.221698113,0.066037736,1.882352941,0.004032258,0.185483871,0.084677419,0.040322581,0.665322581,0.18,278,77284,5.627621114,-0.1,1.01,-0.4,0.3,-3.2,-0.3,0.97,0,2,72,259,5.556828062,222,5.402677382,36,3.583518938,49,3.891820298,7,1.945910149,2,1,16,2.772588722,16,4,21,49,0.221,0.287,0.284,-1.258781041,0.571,52,3.951243719,63,4.143134726,2,0,15,225,1,1,1997,0,0,0,0,0,0,0,1,0,0,1,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11884993,16.29078707,0,12.42123961
1998,1,39,65,4.17438727,4225,289,5.666426688,236,34,59,16,0,4,21,1,1,47,50,0.25,0.375,0.368644068,0.743644068,97.90759147,87,7569,3,2,1,1,3,1,2,-2,1,0,-3,-3,-0.4,0.16,9,6,0.5,-0.538295437,0.25,1.648721271,0.5,-0.4,6,1,0,0,185,34225,5.220355825,37,5.4,107.4,0.297297297,0.2686,0.3382,0.4236,0.7628,0.5176,2,0.2,0.751381215,0.31779661,0.118644068,1.6,0.01384083,0.173010381,0.162629758,0.069204152,0.640138408,0.23220339,295,87025,5.686975356,0.3,1,0.6,-0.3,3.4,0.3,0.90640678,0.493898305,17,2055,8626,9.062536177,7211,8.883362917,1224,7.109879463,1924,7.562161631,336,5.81711116,46,145,770,6.646390515,166,111,1248,1405,0.267,0.375,0.386,-0.95191791,0.762,109,4.691347882,2787,7.932721027,120,37,69,4761,61,41,1982,0,1.7,0,0,0,0,0,1,1,0,0,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,32100341.5,17.28437723,1,13.61337795
1998,1,35,35,3.555348061,1225,123,4.812184355,109,12,35,8,0,1,13,0,1,13,12,0.321100917,0.390243902,0.422018349,0.812262251,115.7891521,46,2116,5,0,0,0,1,1,2,-1,-1,3,0,4,0.3,0.09,5,8,0.8,-0.381577438,0.64,2.225540928,0.5,0.3,5,0,1,0,81,6561,4.394449155,17,5.6,106,0.350515464,0.267,0.335,0.425,0.76,0.535,3.4,0.3,0.725,0.211009174,0.100917431,0,0.008130081,0.097560976,0.105691057,0.073170732,0.788617886,0.38,126,15876,4.836281907,0.3,1.22,0.2,0.1,1.1,0.1,0.97,2.53,13,1280,4355,8.379079889,3651,8.202756382,471,6.154858094,1061,6.966967139,192,5.257495372,12,37,432,6.068425588,10,8,629,467,0.291,0.393,0.38,-0.967584026,0.773,115,4.744932128,1388,7.235619141,83,11,24,576,40,43,1986,1,0.1,0,0,0,0,0,1,1,0,0,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,75831551.21,18.14402501,1,13.44875597
1998,1,32,85,4.442651256,7225,229,5.433722004,209,23,47,11,0,1,19,6,1,10,11,0.224880383,0.264573991,0.291866029,0.55644002,47.65167045,61,3721,6,2,6,36,2,1,-16,0,0,-1,3,-14,-1.3,1.69,9,-5,-0.5,-1.060688768,0.25,0.60653066,-0.4,0.2,-4,0,1,0,177,31329,5.176149733,16,2.4,106,0.231155779,0.267,0.335,0.425,0.76,0.197,-15.8,-1.5,0.461538462,0.138755981,0.066985646,1.714285714,0.004366812,0.048034934,0.043668122,0.052401747,0.868995633,0.22,236,55696,5.463831805,-0.9,0.93,-1.5,0.5,-14.4,-1.4,0.94,1.1,6,310,927,6.831953566,837,6.72982407,88,4.477336814,208,5.33753808,39,3.663561646,3,2,71,4.262679877,12,5,52,58,0.249,0.3,0.309,-1.174414002,0.609,61,4.110873864,259,5.556828062,27,10,26,676,2,3,1993,1,0.2,0,0,0,0,0,1,1,0,0,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,62444636.34,17.9497909,1,13.2386845
1998,2,33,123,4.812184355,15129,324,5.780743516,282,33,74,13,3,9,46,5,4,27,40,0.262411348,0.328125,0.425531915,0.753656915,95.36632706,120,14400,4,4,4,16,7,1,0,-1,1,5,-2,4,0.3,0.09,10,14,1.2,-0.172620106,1.44,3.320116923,0.8,0.3,9,0,1,0,227,51529,5.424950017,41,4.8,109,0.270833333,0.271,0.342,0.428,0.77,0.499,-1.9,-0.2,0.703703704,0.262411348,0.163120567,6.428571429,0.027777778,0.12345679,0.083333333,0.077160494,0.740740741,0.19,339,114921,5.826000107,-0.1,1.09,0.4,-0.5,8.9,0.8,0.98,1.85,9,535,1579,7.364547014,1367,7.220373837,196,5.278114659,349,5.855071922,65,4.17438727,11,37,198,5.288267031,30,12,165,219,0.255,0.336,0.4,-0.916290732,0.736,91,4.510859507,547,6.304448802,30,11,16,256,19,10,1990,0,0.2,0,0,0,0,0,1,1,1,0,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,45177120.5,17.62610133,1,14.00082456
1998,1,32,69,4.234106505,4761,189,5.241747015,171,19,42,10,0,4,20,0,1,17,36,0.245614035,0.312169312,0.374269006,0.686438318,86.68188517,64,4096,6,0,0,0,1,1,-3,-1,-1,2,3,0,0,0,6,6,0.6,-0.486056104,0.36,1.8221188,0.4,0.4,4,0,1,0,137,18769,4.919980926,19,3.7,100,0.287878788,0.259,0.328,0.409,0.737,0.38,-2.8,-0.3,0.588235294,0.222222222,0.128654971,0,0.021164021,0.19047619,0.08994709,0.074074074,0.698412698,0.21,193,37249,5.262690189,-0.1,1.17,-0.4,0.3,-2,-0.2,0.99,2.02,11,723,2237,7.712890961,2053,7.627057417,215,5.370638028,521,6.255750042,109,4.691347882,7,47,254,5.537334267,3,9,147,344,0.254,0.301,0.382,-0.96233467,0.684,81,4.394449155,785,6.665683718,67,3,11,121,23,18,1988,0,0.3,0,0,0,0,0,1,1,0,0,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,88180732,18.29489904,1,13.90551438
1998,2,32,158,5.062595033,24964,661,6.49375384,573,112,156,28,4,50,119,11,4,79,121,0.272251309,0.363086233,0.596858639,0.959944872,156.2917647,342,116964,7,5,0,0,4,6,45,2,1,2,-7,45,4.2,17.64,21,65,6.3,2.491585883,39.69,544.5719101,6.1,-0.6,63,1,0,0,432,186624,6.068425588,128,8,100,0.261083744,0.259,0.329,0.409,0.738,0.712,45.6,4.3,1.011682243,0.47469459,0.32460733,18.03278689,0.075642965,0.183055976,0.119515885,0.124054463,0.614220877,0.18,681,463761,6.523562306,5,1.1,4.6,0,42.4,4.2,0.98,2.22,10,1224,4977,8.512582579,4319,8.370779173,720,6.579251212,1062,6.967909202,199,5.293304825,18,247,764,6.638567789,84,49,580,1023,0.246,0.336,0.472,-0.750776293,0.808,115,4.744932128,2038,7.619724214,67,26,11,121,41,40,1989,0,3.3,0,0,0,0,0,1,1,1,0,1966,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,1,0,29590778.86,17.20297335,1,15.85617513
1998,1,31,143,4.96284463,20449,580,6.363028104,522,79,159,36,1,19,84,3,1,49,80,0.304597701,0.35862069,0.486590038,0.845210728,118.9482881,254,64516,12,0,0,0,9,4,15,-1,0,5,-7,12,1.2,1.44,22,33,3.2,0.872166556,10.24,24.5325302,2.8,-0.2,28,0,1,0,385,148225,5.953243334,91,6.3,109,0.324074074,0.271,0.339,0.43,0.77,0.588,15.5,1.4,0.811170213,0.279693487,0.181992337,5.181818182,0.032758621,0.137931034,0.084482759,0.096551724,0.744827586,0.25,592,350464,6.383506635,1.8,0.98,1.5,0.3,11.9,1.1,0.97,2.61,9,992,3560,8.177515824,3163,8.059276223,441,6.089044875,897,6.799055862,180,5.192956851,10,88,435,6.075346031,14,14,340,400,0.284,0.351,0.43,-0.84397007,0.781,107,4.672828834,1361,7.215975003,86,6,18,324,31,42,1990,1,0.8,0,0,0,0,0,1,1,0,0,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,62444636.34,17.9497909,0,15.04761178
1998,1,36,73,4.290459441,5329,149,5.003946306,134,25,37,6,0,1,4,11,1,13,24,0.276119403,0.342281879,0.343283582,0.685565461,80.80149714,46,2116,1,1,0,0,1,0,-2,2,0,-1,-3,-4,-0.3,0.09,6,2,0.2,-0.695013437,0.04,1.221402758,0.3,-0.3,3,0,1,0,100,10000,4.605170186,18,4.8,109,0.327272727,0.271,0.339,0.43,0.77,0.464,-3.5,-0.3,0.707070707,0.23880597,0.067164179,1.833333333,0.006711409,0.161073826,0.087248322,0.046979866,0.738255034,0.23,165,27225,5.105945474,-0.5,0.8,-0.5,-0.2,-9.4,-0.9,0.89,1.63,8,606,1799,7.494986234,1591,7.372118028,274,5.613128106,442,6.091309882,73,4.290459441,8,11,142,4.955827058,97,31,154,249,0.278,0.345,0.354,-1.038458366,0.699,84,4.430816799,564,6.335054251,30,15,28,784,11,1,1991,1,0.7,0,0,0,0,0,1,1,0,0,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,102689256.1,18.44721806,1,13.59535945
1998,1,33,97,4.574710979,9409,250,5.521460918,217,30,52,18,2,5,23,4,3,23,61,0.239631336,0.336,0.410138249,0.746138249,94.49603235,89,7921,4,9,0,0,1,2,-2,-1,1,6,-3,0,0,0,9,9,0.9,-0.329338105,0.81,2.459603111,0.4,0.2,4,0,1,0,173,29929,5.153291594,31,4.8,109,0.309210526,0.271,0.339,0.43,0.769,0.462,-1.2,-0.1,0.709302326,0.281105991,0.170506912,4.444444444,0.02,0.244,0.092,0.1,0.608,0.22,259,67081,5.556828062,-0.2,0.85,-0.4,0.1,-5.9,-0.5,0.95,1.23,10,425,960,6.866933284,853,6.748759547,125,4.828313737,211,5.351858133,60,4.094344562,10,14,75,4.317488114,19,15,81,215,0.247,0.317,0.39,-0.94160854,0.707,90,4.49980967,333,5.80814249,14,10,6,36,10,5,1989,1,1.1,0,0,0,0,0,1,1,0,1,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,40901552.5,17.52667858,1,13.2123672
1998,1,30,94,4.543294782,8836,317,5.758901774,275,26,75,15,0,3,32,2,1,37,47,0.272727273,0.358730159,0.36,0.718730159,94.47376235,99,9801,8,1,2,4,2,3,-1,0,-1,-8,5,-6,-0.7,0.49,10,4,0.2,-0.695013437,0.04,1.221402758,1.1,-0.4,12,0,1,0,213,45369,5.361292166,36,4.5,103,0.317180617,0.263,0.333,0.415,0.747,0.469,-0.2,0,0.660287081,0.225454545,0.087272727,2.4,0.009463722,0.148264984,0.116719243,0.056782334,0.716088328,0.26,321,103041,5.771441123,0.6,0.99,0.2,0.4,2,0.2,0.95,1.63,9,648,1948,7.574558484,1743,7.463363046,168,5.123963979,450,6.109247583,83,4.418840608,3,18,179,5.187385806,9,14,161,272,0.258,0.322,0.34,-1.078809661,0.662,78,4.356708827,593,6.385194399,54,9,24,576,11,18,1990,0,2.2,0,0,0,0,0,1,1,0,0,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,69327527.74,18.05435261,0,13.8365215
1998,1,39,120,4.787491743,14400,286,5.655991811,269,27,68,10,1,3,34,7,2,14,49,0.252788104,0.286713287,0.330855019,0.617568305,62.35928128,89,7921,6,0,0,0,3,5,-17,2,2,6,-4,-12,-1.3,1.69,9,-3,-0.5,-1.060688768,0.25,0.60653066,-1.1,0.1,-9,0,1,0,212,44944,5.356586275,25,3.2,107,0.295454545,0.269,0.34,0.424,0.764,0.314,-15.2,-1.5,0.516746411,0.148698885,0.078066914,4.2,0.01048951,0.171328671,0.048951049,0.048951049,0.769230769,0.2,300,90000,5.703782475,-1.8,1.17,-1.4,-0.1,-13.3,-1.3,0.97,1.5,17,2069,7898,8.974364842,7378,8.906257878,985,6.892641641,2186,7.689828669,343,5.837730447,94,79,836,6.728628613,345,117,431,1178,0.296,0.335,0.4,-0.916290732,0.735,102,4.624972813,2954,7.990915463,152,15,30,900,44,55,1982,0,-2.8,0,0,0,0,0,1,1,0,0,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,63005830.37,17.95873783,0,14.52966869
1998,1,32,40,3.688879454,1600,110,4.700480366,105,11,33,6,0,6,17,0,0,3,17,0.314285714,0.327272727,0.542857143,0.87012987,117.9641168,57,3249,2,0,0,0,2,0,3,-1,0,-3,2,1,0.1,0.01,4,5,0.5,-0.538295437,0.25,1.648721271,0.8,-0.1,8,1,0,0,76,5776,4.33073334,18,6.3,113,0.321428571,0.277,0.346,0.44,0.786,0.589,2.4,0.2,0.810810811,0.257142857,0.228571429,0,0.054545455,0.154545455,0.027272727,0.109090909,0.763636364,0.18,111,12321,4.709530201,0.3,0.69,0.4,0,2.9,0.3,0.92,0.44,8,359,1048,6.954638865,958,6.864847778,121,4.795790546,243,5.493061443,55,4.007333185,3,31,127,4.844187086,7,7,70,185,0.254,0.307,0.414,-0.881889305,0.721,85,4.442651256,397,5.983936281,35,7,4,16,9,5,1991,1,0.4,0,0,0,0,0,1,1,0,1,1966,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,27490387.5,17.12934696,1,13.72319282
1998,0,29,154,5.036952602,23716,608,6.410174882,520,102,151,13,3,2,33,38,20,73,90,0.290384615,0.377926421,0.338461538,0.71638796,86.15036635,176,30976,2,2,10,100,3,0,-4,3,4,2,3,8,0.9,0.81,23,31,3,0.76768789,9,20.08553692,2.8,0.5,29,1,0,0,404,163216,6.001414878,74,4.9,113,0.345707657,0.276,0.346,0.44,0.786,0.472,-8.7,-0.8,0.68797954,0.223076923,0.048076923,3.8,0.003289474,0.148026316,0.120065789,0.029605263,0.708881579,0.26,682,465124,6.525029658,0.3,0.93,0,0.4,6.8,0.6,0.94,1.4,8,685,2473,7.813187268,2197,7.694848072,368,5.908082938,609,6.411818268,71,4.262679877,17,9,139,4.934473933,213,82,201,344,0.277,0.34,0.337,-1.087672349,0.677,76,4.33073334,741,6.608000625,20,12,56,3136,7,1,1991,1,0,0,0,0,0,0,1,0,0,0,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,86482501.26,18.27545265,0,15.04761178
1998,1,25,52,3.951243719,2704,128,4.852030264,110,17,29,7,1,2,15,0,0,9,31,0.263636364,0.32,0.4,0.72,87.41853605,44,1936,1,2,3,9,4,0,-4,-1,0,1,2,-1,-0.1,0.01,5,4,0.3,-0.642774104,0.09,1.349858808,0.2,0.3,3,1,0,0,89,7921,4.48863637,15,4.5,109,0.333333333,0.271,0.339,0.43,0.77,0.434,-1.6,-0.2,0.670731707,0.218181818,0.136363636,0,0.015625,0.2421875,0.0703125,0.078125,0.6328125,0.2,129,16641,4.859812404,-0.3,0.81,-0.2,-0.2,-3.3,-0.3,0.96,0,3,59,141,4.94875989,119,4.779123493,19,2.944438979,31,3.433987204,7,1.945910149,1,3,17,2.833213344,0,0,11,33,0.261,0.326,0.412,-0.88673193,0.738,91,4.510859507,49,3.891820298,1,3,3,9,5,0,1996,1,0.2,0,0,0,0,0,1,1,0,1,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,48812496.5,17.70349691,0,12.42123961
1999,1,34,97,4.574710979,9409,245,5.501258211,225,21,59,7,1,0,18,10,1,16,27,0.262222222,0.307377049,0.302222222,0.609599271,57.83780481,68,4624,9,0,1,1,3,0,-14,3,0,8,1,-2,-0.1,0.01,9,8,0.7,-0.433816771,0.49,2.013752707,-0.1,0.9,-1,0,1,0,180,32400,5.192956851,21,3.1,113,0.293532338,0.274,0.346,0.438,0.784,0.266,-14.3,-1.3,0.528409091,0.151111111,0.04,0,0,0.110204082,0.065306122,0.032653061,0.820408163,0.21,259,67081,5.556828062,-1.7,1.12,-1.4,-0.2,-23,-2.1,0.94,1.58,11,757,1983,7.592366129,1749,7.466799475,223,5.407171771,411,6.018593214,58,4.060443011,12,8,139,4.934473933,62,20,178,219,0.235,0.305,0.296,-1.217395825,0.601,65,4.17438727,517,6.248042875,49,6,33,1089,16,8,1989,1,-0.8,0,0,0,0,0,1,1,0,0,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,77510013,18.16591769,1,13.47753539
1999,0,29,88,4.477336814,7744,317,5.758901774,284,36,66,13,0,14,38,2,1,24,83,0.232394366,0.301587302,0.426056338,0.72764364,80.96382311,121,14641,4,5,2,4,2,2,-5,-1,0,4,5,3,0.2,0.04,10,13,1.1,-0.224859439,1.21,3.004166024,0.8,0.8,9,0,0,0,227,51529,5.424950017,37,4.4,117,0.275132275,0.277,0.353,0.446,0.798,0.412,-9.6,-0.9,0.677130045,0.281690141,0.193661972,3.5,0.044164038,0.261829653,0.075709779,0.085173502,0.596214511,0.16,322,103684,5.774551546,-0.6,0.99,-0.6,0.1,-6.2,-0.6,0.97,2.39,6,348,1101,7.003974137,966,6.873163834,117,4.762173935,229,5.433722004,45,3.80666249,4,31,107,4.672828834,6,2,104,270,0.237,0.324,0.388,-0.946749939,0.712,85,4.442651256,375,5.926926026,19,23,3,9,5,9,1994,0,-0.2,0,0,0,0,0,1,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,98553408,18.40610917,0,13.8830005
1999,1,29,88,4.477336814,7744,268,5.590986981,231,20,46,10,2,3,21,0,0,26,27,0.199134199,0.28030303,0.298701299,0.579004329,51.38614086,69,4761,9,2,4,16,5,6,-18,0,0,9,4,-6,-0.7,0.49,8,3,0.2,-0.695013437,0.04,1.221402758,-0.7,1.2,-7,0,1,0,203,41209,5.313205979,20,2.609090909,109.4090909,0.208737864,0.267477273,0.341613636,0.430818182,0.772431818,0.218045455,-16.2,-1.5,0.5,0.212121212,0.0995671,0,0.01119403,0.100746269,0.097014925,0.055970149,0.768656716,0.164112554,271,73441,5.602118821,-1.6,1.071590909,-1.5,0,-14.2,-1.4,0.940295203,1.497402597,6,485,1516,7.323830566,1382,7.231287004,118,4.770684624,340,5.828945618,44,3.784189634,3,15,156,5.049856007,3,5,95,178,0.246,0.293,0.315,-1.15518264,0.608,59,4.077537444,435,6.075346031,50,4,18,324,17,11,1994,0,0.2,0,0,0,0,0,1,1,0,0,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,23146686,16.95736217,1,14.78586821
1999,3,35,99,4.59511985,9801,192,5.257495372,154,25,25,4,0,0,4,1,0,33,29,0.162337662,0.317460317,0.188311688,0.505772006,36.89028318,29,841,1,2,3,9,0,0,-12,1,1,5,2,-2,-0.1,0.01,7,6,0.5,-0.538295437,0.25,1.648721271,0.1,0.7,0,0,1,0,133,17689,4.890349128,12,2.4,109,0.2,0.269,0.341,0.43,0.771,0.185,-13.3,-1.2,0.5,0.246753247,0.025974026,0,0,0.151041667,0.171875,0.020833333,0.651041667,0.14,196,38416,5.278114659,-0.8,0.92,-1,0.2,-13.9,-1.3,0.99,1.79,8,727,1785,7.487173694,1524,7.329093736,206,5.327876169,362,5.891644212,65,4.17438727,2,14,139,4.934473933,17,12,203,261,0.238,0.33,0.31,-1.171182982,0.641,70,4.248495242,473,6.159095388,32,11,41,1681,6,1,1992,1,0.4,0,0,0,0,0,1,1,1,0,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,23146686,16.95736217,1,13.52632555
1999,1,37,91,4.510859507,8281,156,5.049856007,137,21,38,8,1,0,11,9,6,15,20,0.277372263,0.348387097,0.350364964,0.69875206,83.64652811,48,2304,1,1,1,1,2,0,-3,0,1,6,-3,2,0.2,0.04,6,8,0.7,-0.433816771,0.49,2.013752707,0.2,0.4,1,0,1,0,109,11881,4.691347882,18,4.4,109,0.319327731,0.269,0.341,0.43,0.771,0.407,-2.5,-0.2,0.632075472,0.204379562,0.072992701,0,0,0.128205128,0.096153846,0.057692308,0.762820513,0.25,175,30625,5.164785974,-1.4,1.05,-0.5,-0.8,-8.9,-0.8,0.97,0.79,9,697,1955,7.578145472,1728,7.454719949,295,5.686975356,480,6.173786104,81,4.394449155,9,11,153,5.030437921,106,37,169,269,0.278,0.345,0.354,-1.038458366,0.699,84,4.430816799,612,6.416732283,31,16,29,841,13,1,1991,1,-0.2,0,0,0,0,0,1,1,0,0,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,100933311.5,18.42997057,0,13.47753539
1999,0,32,41,3.713572067,1681,131,4.875197323,114,14,32,3,0,1,12,2,2,14,11,0.280701754,0.361538462,0.333333333,0.694871795,76.82358954,38,1444,2,1,1,1,1,1,-4,-2,0,-6,1,-11,-1,1,5,-6,-0.6,-1.112928101,0.36,0.548811636,0,-0.5,0,0,1,0,88,7744,4.477336814,14,4.2,117,0.300970874,0.28,0.353,0.448,0.801,0.391,-3.8,-0.3,0.61627907,0.175438596,0.052631579,1.333333333,0.007633588,0.083969466,0.106870229,0.030534351,0.786259542,0.25,135,18225,4.905274778,0,1.15,-0.5,0.5,-5.5,-0.5,0.99,0.92,6,487,1886,7.542213463,1654,7.410951876,243,5.493061443,483,6.180016654,110,4.700480366,10,13,163,5.093750201,49,21,164,207,0.292,0.358,0.394,-0.93140437,0.752,95,4.553876892,652,6.480044562,30,17,32,1024,19,2,1994,1,0.9,0,0,0,0,0,1,0,0,0,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,100271550,18.42339256,0,15.04615131
1999,0,28,43,3.761200116,1849,140,4.941642423,126,18,32,7,0,1,13,0,0,8,16,0.253968254,0.306569343,0.333333333,0.639902676,61.2516013,42,1764,6,2,3,9,1,0,-7,0,-1,1,1,-5,-0.4,0.16,5,1,0.1,-0.74725277,0.01,1.105170918,-0.1,0.3,-1,0,0,1,104,10816,4.644390899,12,3.1,117,0.281818182,0.28,0.353,0.448,0.801,0.263,-7.6,-0.7,0.52,0.142857143,0.079365079,0,0.007142857,0.114285714,0.057142857,0.057142857,0.785714286,0.24,142,20164,4.955827058,-1,0.92,-0.4,-0.6,-8.3,-0.7,0.95,0.08,2,82,246,5.505331536,222,5.402677382,28,3.33220451,59,4.077537444,13,2.564949357,0,2,28,3.33220451,1,0,15,36,0.266,0.322,0.351,-1.046969056,0.674,72,4.276666119,78,4.356708827,7,4,4,16,1,1,1998,1,0.1,0,0,0,0,0,1,0,0,1,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,100271550,18.42339256,0,12.56124466
1999,1,27,119,4.779123493,14161,423,6.047372179,386,62,109,15,0,22,77,3,1,34,65,0.28238342,0.338061466,0.492227979,0.830289445,106.7626863,190,36100,9,0,0,0,3,1,3,0,-1,-4,-7,-9,-0.7,0.49,16,7,0.7,-0.433816771,0.49,2.013752707,1.1,-1,12,1,0,0,290,84100,5.669880923,64,5.768067227,116.3781513,0.28807947,0.278134454,0.351134454,0.445512605,0.796647059,0.522042017,2.2,0.2,0.787456446,0.303108808,0.20984456,5.28,0.052009456,0.153664303,0.080378251,0.087470449,0.713947991,0.226062176,434,188356,6.073044534,0.7,0.920504202,0.4,0.6,5.9,0.5,0.978387097,1.419119171,6,533,1921,7.560601163,1771,7.479299638,219,5.38907173,475,6.163314804,77,4.343805422,4,77,291,5.673323267,20,14,123,321,0.268,0.313,0.447,-0.805196684,0.759,98,4.584967479,791,6.673297968,56,2,3,9,22,13,1994,1,-0.3,0,0,0,0,0,1,1,0,0,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,76110621.99,18.14769839,1,14.57614768
